# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
3.930704008758279e-08	0.05965234	-0.9980836	-0.016455445	-0.02149145	0.359588	0.0059285415
3.953183157614875e-08	0.20946191	-0.9776784	-0.016455388	-0.07546461	0.35223645	0.005928521
3.975571786404238e-08	0.35391197	-0.93513405	-0.016455371	-0.12750685	0.33690864	0.0059285155
3.9982512106359245e-08	0.49204084	-0.8704167	-0.016455757	-0.1772717	0.31359234	0.0059286533
4.020873915257491e-08	0.6184184	-0.78567684	-0.016455987	-0.2228028	0.2830624	0.005928737
4.0429555281019935e-08	0.72798264	-0.68539804	-0.016455553	-0.2622764	0.24693413	0.0059285806
4.065468232076228e-08	0.8231337	-0.56760925	-0.016455771	-0.2965573	0.20449738	0.005928659
4.0878028164746015e-08	0.8988829	-0.43787998	-0.016455378	-0.32384813	0.15775871	0.0059285183
4.111047911283351e-08	0.9561512	-0.29241118	-0.016455855	-0.34448063	0.10534944	0.0059286896
4.1334574093933144e-08	0.9892419	-0.14536093	-0.016455699	-0.35640252	0.052370407	0.0059286333
4.155828786304163e-08	0.9998534	0.0047354773	-0.016455574	-0.36022562	-0.0017060904	0.005928588
4.178202605757841e-08	0.9878181	0.15474053	-0.016455568	-0.3558896	-0.055749673	0.0059285862
4.20065152405566e-08	0.95325404	0.3017219	-0.016455408	-0.34343687	-0.10870388	0.0059285285
4.223015442520667e-08	0.89720416	0.44130957	-0.016455587	-0.32324332	-0.15899432	0.0059285928
4.245816995653928e-08	0.8191628	0.57332516	-0.016455611	-0.29512668	-0.20655668	0.0059286016
4.267831855613165e-08	0.7255041	0.68802106	-0.016455883	-0.26138347	-0.24787915	0.0059287
4.290305178460098e-08	0.613498	0.78952485	-0.016455624	-0.22103006	-0.2844488	0.0059286067
4.312713628735585e-08	0.48785535	0.8727695	-0.016455261	-0.17576376	-0.31444	0.0059284754
4.334693586004762e-08	0.3538262	0.9351664	-0.016455464	-0.12747595	-0.33692026	0.005928549
4.3568750844158254e-08	0.2107345	0.9774049	-0.01645546	-0.0759231	-0.3521379	0.0059285476
4.3793302222704004e-08	0.06111296	0.9979953	-0.0164554	-0.02201768	-0.35955614	0.0059285257
4.4017858338923305e-08	-0.089906126	0.9958144	-0.016455507	0.03239124	-0.35877046	0.005928564
4.424176468233161e-08	-0.23844928	0.9710155	-0.016455404	0.08590813	-0.34983593	0.005928527
4.4465970481998844e-08	-0.38177022	0.9241109	-0.016455544	0.13754357	-0.33293718	0.0059285774
4.469055857837639e-08	-0.5166273	0.85605234	-0.016455749	0.18612966	-0.3084172	0.0059286514
4.4909536472177094e-08	-0.6367855	0.7708655	-0.016455412	0.22942008	-0.27772623	0.0059285304
4.513453042095881e-08	-0.74582803	0.66593534	-0.016455889	0.26870576	-0.23992214	0.0059287017
4.5357417545403626e-08	-0.8370121	0.546937	-0.016455607	0.30155742	-0.19704959	0.0059286
4.558131451497317e-08	-0.90966094	0.4150258	-0.01645531	0.32773125	-0.14952485	0.005928493
4.580425452702718e-08	-0.96149737	0.27432135	-0.016454993	0.34640676	-0.09883206	0.0059283786
4.6025531050460344e-08	-0.9915652	0.12855978	-0.016455267	0.35723954	-0.046317324	0.0059284773
4.6251217694772516e-08	-0.9995996	-0.023020754	-0.01645542	0.36013415	0.008293881	0.005928532
4.647589149902563e-08	-0.9847141	-0.17339957	-0.016455434	0.35477126	0.062472127	0.005928538
4.669949901283181e-08	-0.9475655	-0.3191378	-0.01645554	0.3413874	0.11497846	0.005928576
4.692349286463296e-08	-0.88885796	-0.4578875	-0.01645572	0.32023636	0.16496699	0.0059286407
4.714863142756265e-08	-0.80951816	-0.58686423	-0.01645486	0.29165193	0.21143453	0.0059283315
4.737504759866873e-08	-0.71100956	-0.7029898	-0.016455052	0.2561614	0.25327206	0.0059284
4.7599894986243813e-08	-0.5968546	-0.8021807	-0.016455503	0.21503384	0.28900838	0.005928562
4.7824724170590964e-08	-0.46905497	-0.88301575	-0.016455734	0.16899037	0.31813154	0.005928646
4.805836130128996e-08	-0.32492435	-0.9455968	-0.016455349	0.11706323	0.34067816	0.005928507
4.828044148348235e-08	-0.18042764	-0.9834507	-0.016455526	0.065004185	0.35431606	0.0059285704
4.850834484920808e-08	-0.027984677	-0.9994729	-0.016455544	0.010082276	0.36008856	0.0059285774
4.8732594424836025e-08	0.12267481	-0.9923105	-0.016455336	-0.044197086	0.35750806	0.0059285024
4.89563258319491e-08	0.27020636	-0.9626618	-0.016455714	-0.097349524	0.34682631	0.0059286384
4.917910855871561e-08	0.41103584	-0.9114708	-0.016455028	-0.14808732	0.32838327	0.0059283916
4.940258675681025e-08	0.5430257	-0.83955497	-0.0164557	-0.19564041	0.30247355	0.0059286337
4.963041092765636e-08	0.66493344	-0.7467214	-0.016455265	-0.23956119	0.2690276	0.005928477
4.9860978211805504e-08	0.7723972	-0.6349267	-0.016455216	-0.27827805	0.22875038	0.0059284596
5.00852795320133e-08	0.8591319	-0.51148975	-0.016455587	-0.30952668	0.18427873	0.0059285928
5.030517342533424e-08	0.92518747	-0.37915358	-0.016455505	-0.3333251	0.13660085	0.005928564
5.052623259506392e-08	0.97118515	-0.2377578	-0.016455667	-0.34989703	0.08565901	0.005928622
5.074898501400942e-08	0.9958086	-0.089970045	-0.016455473	-0.3587683	0.032414265	0.005928552
5.097448253958756e-08	0.99796027	0.06168208	-0.016455512	-0.35954356	-0.02222272	0.0059285657
5.1198774641913194e-08	0.97732127	0.211122	-0.016455406	-0.35210776	-0.0760627	0.0059285276
5.142363534135291e-08	0.9342985	0.3561119	-0.016455295	-0.33660755	-0.12829944	0.0059284875
5.1646256355891236e-08	0.8706431	0.49164006	-0.016455011	-0.3136739	-0.17712732	0.0059283855
5.1862226774646356e-08	0.79021335	0.612611	-0.016455563	-0.28469685	-0.22071052	0.0059285844
5.208640679178805e-08	0.6891058	0.7244739	-0.016455593	-0.24826995	-0.26101232	0.0059285946
5.2314946528412595e-08	0.56992006	0.8215354	-0.016455676	-0.2053299	-0.29598147	0.0059286254
5.253628095797973e-08	0.44162318	0.8970498	-0.016455283	-0.1591073	-0.32318768	0.005928484
5.275528298053601e-08	0.30503383	0.95219946	-0.016454903	-0.109897114	-0.34305692	0.005928346
5.297328222338405e-08	0.16248894	0.98657316	-0.0164555	-0.058541253	-0.35544103	0.005928561
5.319931463404109e-08	0.011039698	0.9998037	-0.01645547	-0.003977365	-0.36020774	0.005928551
5.3422653653166084e-08	-0.1388697	0.990174	-0.016455501	0.050031755	-0.35673833	0.005928562
5.3647004886481315e-08	-0.28629765	0.9579994	-0.016455527	0.103146866	-0.34514654	0.005928572
5.386929313379185e-08	-0.42594784	0.9045982	-0.016455391	0.15345982	-0.32590717	0.005928523
5.408933813927194e-08	-0.55481726	0.8318095	-0.016454952	0.1998887	-0.29968303	0.0059283646
5.430923248020631e-08	-0.6714522	0.7408651	-0.016454622	0.24190974	-0.2669177	0.0059282454
5.4533764131257345e-08	-0.7753689	0.6312942	-0.016455065	0.27934867	-0.22744167	0.0059284056
5.4758327884456644e-08	-0.86161226	0.50730044	-0.016455168	0.31042033	-0.1827694	0.005928442
5.498450991422725e-08	-0.9285994	0.37071875	-0.016454961	0.3345543	-0.13356197	0.0059283674
5.520637467984415e-08	-0.97343177	0.2283855	-0.01645544	0.35070646	-0.082282364	0.00592854
5.543705308131721e-08	-0.9970442	0.07504778	-0.016455546	0.35921353	-0.027038097	0.005928578
5.566152926557129e-08	-0.99697703	-0.07593422	-0.016455514	0.35918933	0.027357459	0.0059285667
5.588573935018556e-08	-0.9742175	-0.22501047	-0.016455624	0.35098952	0.081066415	0.0059286067
